sexe	naissance	origine_geo	residence	conjugal1	conjugal2	familial1	familial2	nb_enfants	situation_pro1	situation_pro2	situation_pro_autre	profession	diplome	pro_poker	exp_poker	is_jeu_avant	what_jeu_avant1	what_jeu_avant2	what_jeu_avant3	what_jeu_avant4	what_jeu_avant5	what_jeu_avant6	what_jeu_avant7	what_jeu_avant8	what_jeu_avant9	what_jeu_avant10	what_jeu_avant11	what_jeu_avant12	what_jeu_avant13	what_jeu_avant_autre	how_decouvert	how_decouvert_2	how_decouvert_3	how_decouvert_4	how_decouvert_5	how_decouvert_6	how_decouvert_7	how_decouvert_autre	1partie_1	1partie_2	1partie_3	1somme	depuis1	depuis2	depuis3	depuis4	depuis5	depuis6	depuis7	depuis_autre	progres_max1	progres_max2	progres_max3	progres_max4	progres_max5	progres_max6	progres_max7	progres_max8	progres_max9	progres_max_autre	variante1	variante2	variante3	variante4	variante5	var_tour1	var_tour2	var_tour3	var_arg1	var_arg2	var_arg3	variante_autre	variante_max1	variante_max2	variante_max3	variante_max4	variante_max5	var_tour_max1	var_tour_max2	var_tour_max3	var_arg_max1	var_arg_max2	var_tour_max3	internet_par_semaine	internet_jour	internet_heure	internet_heure2	sites	somme_compte	retire_compte	somme_internet	somme_live	calcul	bluff	chance	lecture	argent	autre_dimension	is_jeu_apres	what_jeu_apres1	what_jeu_apres2	what_jeu_apres3	what_jeu_apres4	what_jeu_apres5	what_jeu_apres6	what_jeu_apres7	what_jeu_apres8	what_jeu_apres9	what_jeu_apres10	what_jeu_apres11	what_jeu_apres_autre	is_autre_jeusport	what_autre_jeusport	is_sport	is_FPT_1	code_sexe	code_age_1	code_age_2	code_age_3	code_diplome	code_profession	code_profession_2	code_emploi	code_agglo_1	code_agglo_2		code_conj	code_enfants	code_pro	code_anciennete_1	code_anciennete_2	code_nbsite	code_1exp_1	code_1exp_2		code_expmaj	code_expmaj2				code_somme_p1_v1	code_somme_p1_v2	code_somme_pni_v1	code_somme_pni_v2	code_somme_pnl_v1	code_somme_pnl_v2																																																																																		code_nbj_l_v1	code_nbj_l_v2		code_reg_v1	code_reg_v2																																	
Masculin	1963	Marseille	Frontignan	Marié(e), Pacsé(e)	0		Domicile conjugal	2	Temps complet	0		Agent de maîtrise	BTS	Amateur	1 an	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Roulette	Machines à sous	Jeux de casino en ligne	0	0	0	0	0	0	0	0		Internet	0	0	0	0	0	0		Dans un casino	0	0	Plus de 50E	Entre amis	Sur Internet	Dans un casino	0	0	0	0		En jouant sur Internet	En regardant des émissions TV	En discutant avec des joueurs	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	3 fois	En semaine et le week-end	Plutôt le soir	0		0	Non	Moins de 5E	Plus de 50E	4	5	1	3	2		Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Blackjack	Machines à sous	0	0	0	0	0	0	0		Oui	 	0	Oui	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	2 000 habitants	2 000 habitants	Domicile conjugal	Marié(e), Pacsé(e)	2 enfants	Amateur	1 ans	1 ans	1 site	Internet	0	0	Dans un casino	0	0	Initiation en live	0	Plus de 50E	Plus de 50E	Moins de 5E	Moins de 5E	Plus de 50E	Plus de 50E	Entre amis	Sur Internet	Dans un casino	0	0	0	0	Entre amis	Dans un casino	0	0	0	0	Parties privées	Internet	Casinos	0	0	0	0	Oui	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Roulette	Machines à sous	Jeux de casino en ligne	0	0	0	0	0	0	0	0	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Blackjack	Machines à sous	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En regardant des émissions TV	En discutant avec des joueurs	0	0	0	0	0	0	Texas hold'em	0	0	0	0	0	0	0	0	0	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	Non réponse	0	Non	4	4	5	5	1	1	3	3	2	2	0	0	0	Oui	0	0	0	0	0	0	0	Moins de 10E	Plus de 50E	Entre 0 et 1 ans	45 à 54 ans	Moins d'un jour sur deux	Entre 0 et 1 ans
Masculin	1972	Marseille	Marseille	Divorcé(e)	0		Logement individuel	2	Temps complet	0		Fonctionnaire	Licence Mathématiques	Amateur	4 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	Roulette	Blackjack	Machines à sous	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Entre 10 et 20E	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeu	0	0		En jouant en live	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	4 fois	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	Winamax	0	Oui	Entre 20 et 50E	Plus de 50E	2	4	5	1	3		Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	Paris sportifs en ligne	Roulette	Machines à sous	0	0	0	0	0	0		Oui	Taï Jitsu 	Oui	Non	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	100 000 habitants	100 000 habitants	Logement individuel	Divorcé(e)	2 enfants	Amateur	4 ans	4 ans	1 site	Amis	0	0	Entre amis	0	0	Initiation en live	0	Entre 10 et 20E	Entre 10 et 20E	Entre 20 et 50E	Entre 20 et 50E	Plus de 50E	Plus de 50E	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeux	0	0	Entre amis	En famille	Dans un casino	Dans un cercle de jeux	0	0	Parties privées	Internet	Casinos	Cercles de jeux	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	Roulette	Blackjack	Machines à sous	0	0	0	0	0	0	0	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	Paris sportifs en ligne	Roulette	Machines à sous	0	0	0	0	0	0	0	0	En jouant en live	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	4 fois	4 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	Non réponse	0	Oui	2	2	4	4	5	5	1	1	3	3	0	0	0	Oui	Sports de combat (arts martiaux, boxe, etc.)	0	0	Sports de combat (arts martiaux, boxe, etc.)	0	0	Oui	Entre 20 et 50E	Plus de 50E	Entre 4 et 5 ans	35 à 44 ans	Plus d'un jour sur deux	Entre 4 et 5 ans
Masculin	1980	Lille	Var	Célibataire	0		Logement individuel	0	0	0	Commerçant	Commerçant	Bac	Amateur	3 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Plus de 50E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeu	Dans une association	0	0		En jouant en live	En jouant sur Internet	En regardant des émissions TV	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	Tous les jours	0	0	0	Winamax	15	Oui	Entre 5 et 10E	Entre 10 et 20E	4	5	1	3	2	Psychologie	Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Musculation, tennis 	Oui	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	0	Non classé	0	Logement individuel	Célibataire	Sans enfant	Amateur	3 ans	3 ans	3 sites	Amis	0	0	Entre amis	0	0	Initiation en live	0	Plus de 50E	Plus de 50E	Entre 5 et 10E	Entre 5 et 10E	Entre 10 et 20E	Entre 10 et 20E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeux	Dans une association	0	0	Entre amis	Dans un casino	Dans un cercle de jeux	Dans une association	0	0	Parties privées	Internet	Casinos	Cercles de jeux	Clubs	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	En regardant des émissions TV	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	0	0	0	10 à 99E	10 à 99E	Oui	4	4	5	5	1	1	3	3	2	2	La psychologie, le profiling, l'empathie	0	0	Oui	Sports de salle (musculation, fitness, etc.)	0	0	Sports de salle (musculation, fitness, etc.)	0	0	Oui	Moins de 10E	Entre 10 et 20E	Entre 2 et 3 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
Masculin	1971	Montauban	Ariège	Marié(e), Pacsé(e)	0		0	2	Temps complet	0		Chef d'entreprise	BEP	Amateur	4 ans	Oui	Paris hippiques	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Moins de 5E	Entre amis	0	0	0	0	0	0		En jouant en live	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	0	0	0	Winamax	100	Non	Entre 20 et 50E	Plus de 50E	2	2	4	2	1		Non	0	0	0	0	0	0	0	0	0	0	0		Oui	 	0	Non	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BEP, CAP	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	Non classé	0	0	Marié(e), Pacsé(e)	2 enfants	Amateur	4 ans	4 ans	2 sites	Amis	0	0	Entre amis	0	0	Initiation en live	0	Moins de 5E	Moins de 5E	Entre 20 et 50E	Entre 20 et 50E	Plus de 50E	Plus de 50E	Entre amis	0	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	0	0	0	0	0	0	Oui	Non	Paris hippiques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	0	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	0	0	0	0	0	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	2 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	0	0	0	100 à 999E	100 à 999E	Non	2	2	2	2	4	4	2	2	1	1	0	0	0	Oui	0	0	0	0	0	0	0	Entre 20 et 50E	Plus de 50E	Entre 4 et 5 ans	35 à 44 ans	Moins d'un jour sur deux	Entre 4 et 5 ans
Masculin	1973		Châteauneuf les Martigues	Marié(e), Pacsé(e)	0		0	2	Temps complet	0		Agent de consignation	Licence	Amateur	5 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	0	0	Aucune	Entre amis	Sur Internet	0	0	0	0	0		En jouant sur Internet	En lisant des magazines	En participant à des forums	En discutant avec des joueurs	0	0	0	0	0		Texas hold'em	Omaha	Poker fermé	0	0	Tournoi	Sit & go	Cash game	Argent réel	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	5 fois	0	0	0	Winamax	1200	Oui	Entre 20 et 50E	Entre 20 et 50E	1	4	5	2	3	Mental	Non	0	0	0	0	0	0	0	0	0	0	0		0	 	0	Non	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	2 000 habitants	2 000 habitants	0	Marié(e), Pacsé(e)	2 enfants	Amateur	5 ans	5 ans	1 site	Emission TV	0	0	Entre amis	0	0	Initiation en live	0	Aucune	Aucune	Entre 20 et 50E	Entre 20 et 50E	Entre 20 et 50E	Entre 20 et 50E	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En lisant des magazines	En participant à des forums	En discutant avec des joueurs	0	0	0	0	0	Texas hold'em	Omaha	Poker fermé	0	0	Tournoi	Sit & go	Cash game	Argent réel	0	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	5 fois	5 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	0	0	0	1000E et plus	1000E et plus	Oui	1	1	4	4	5	5	2	2	3	3	Les conditions physiques et mentales	0	0	0	0	0	0	0	0	0	0	Entre 20 et 50E	Entre 20 et 50E	Entre 4 et 5 ans	35 à 44 ans	Plus d'un jour sur deux	Entre 4 et 5 ans
Masculin	1985	Marseille	Marseille	Célibataire	0		0	0	Chômeur, sans emploi	0			Master informatique	Amateur	2 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	Sur Internet	Dans une association	0	0	0	0		En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0		Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Sit & go	0	0	Argent réel	0	0	1 fois	En semaine et le week-end	Plutôt le soir	0	Winamax	20	Non	Moins de 5E	Aucune	2	2	3	3	3		Non	0	0	0	0	0	0	0	0	0	0	0		0	 	0	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC+4 et plus	0	0	Chômeur, sans emploi	100 000 habitants	100 000 habitants	0	Célibataire	Sans enfant	Amateur	2 ans	2 ans	0	Emission TV	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Moins de 5E	Moins de 5E	Aucune	Aucune	Entre amis	Sur Internet	Dans une association	0	0	0	0	Entre amis	Dans une association	0	0	0	0	Parties privées	Internet	Clubs	0	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0	Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Sit & go	0	0	Argent réel	0	0	1 fois	1 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	10 à 99E	10 à 99E	Non	2	2	2	2	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	Moins de 10E	Moins de 10E	Entre 2 et 3 ans	18 à 34 ans	Moins d'un jour sur deux	Entre 2 et 3 ans
Masculin	1959	Paris	Paris	Marié(e), Pacsé(e)	0		0	2	Temps complet	0		Chef d'entreprise	BTS	Amateur	4 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Famille	0	0	0	0	0	0		En famille	0	0	Aucune	Entre amis	En famille	Sur Internet	Dans une association	0	0	0		En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0		Texas hold'em	Omaha	Stud	Poker fermé	0	0	0	0	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	0	0	0	Argent réel	0	0	3 fois	En semaine et le week-end	0	0	Winamax	45	Non	Moins de 5E	Entre 10 et 20E	2	3	5	1	4		Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Golf 	Oui	Non	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BAC+2 ou +3	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	Paris	Paris	0	Marié(e), Pacsé(e)	2 enfants	Amateur	4 ans	4 ans	1 site	Famille	0	0	En famille	0	0	Initiation en live	0	Aucune	Aucune	Moins de 5E	Moins de 5E	Entre 10 et 20E	Entre 10 et 20E	Entre amis	En famille	Sur Internet	Dans une association	0	0	0	Entre amis	En famille	Dans une association	0	0	0	Parties privées	Internet	Clubs	0	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0	Texas hold'em	Omaha	Stud	Poker fermé	0	0	0	0	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	0	0	0	Argent réel	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	0	0	10 à 99E	10 à 99E	Non	2	2	3	3	5	5	1	1	4	4	0	0	0	Oui	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Oui	Moins de 10E	Entre 10 et 20E	Entre 4 et 5 ans	45 à 54 ans	Moins d'un jour sur deux	Entre 4 et 5 ans
Féminin	1989	Nice	Nice	En concubinage	0		0	0	Temps partiel	0		Vendeuse	Bac	Amateur	2 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	Sur Internet	Dans une association	0	0	0	0		En jouant en live	En jouant sur Internet	En regardant des émissions TV	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0	Tous les jours	En semaine et le week-end	Plutôt en journée	Plutôt le soir	Winamax, Pokerstars	0	Non	Moins de 5E	Entre 20 et 50E	3	4	1	2	5	Les joueurs	Non	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Non	Féminin	18 à 24 ans	18 à 24 ans	18 à 24 ans	BAC	Employés	Employés	Temps partiel	100 000 habitants	100 000 habitants	0	En concubinage	Sans enfant	Amateur	2 ans	2 ans	3 sites	Amis	0	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Moins de 5E	Moins de 5E	Entre 20 et 50E	Entre 20 et 50E	Entre amis	Sur Internet	Dans une association	0	0	0	0	Entre amis	Dans une association	0	0	0	0	Parties privées	Internet	Clubs	0	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	En regardant des émissions TV	En lisant des ouvrages spécialisés	En discutant avec des joueurs	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	En semaine et le week-end	Plutôt en journée	Plutôt le soir	Non réponse	0	Non	3	3	4	4	1	1	2	2	5	5	L'adversité, la compétition, la stratégie	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Entre 20 et 50E	Entre 2 et 3 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
Masculin	1990	Marseille	Marseille	Célibataire	0		0	0	Chômeur, sans emploi	0			BEP	Amateur	3 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Rapido	Roulette	Blackjack	0	0	0	0	0	0	0	0	0		Famille	0	0	0	0	0	0		Entre amis	0	0	Plus de 50E	Dans un casino	0	0	0	0	0	0		En jouant en live	En explorant différentes variantes du poker	En regardant des vidéos sur Internet	En discutant avec des joueurs	0	0	0	0	0		Texas hold'em	Omaha	Poker fermé	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Cash game	0	0	Argent réel	0	0	Tous les jours	En semaine et le week-end	0	0	Winamax, Pokerstars, Eurosportbet, Partouche, Mypok, Winga	0	Oui	Plus de 50E	Entre 20 et 50E	5	4	2	3	1	La psychologie	Oui	Jeux de grattage (Banco, Astro, etc.)	Rapido	Paris sportifs	Paris sportifs en ligne	Roulette	Blackjack	Machines à sous	0	0	0	0		Oui	Football 	Oui	Non	Masculin	18 à 24 ans	18 à 24 ans	18 à 24 ans	BEP, CAP	0	0	Chômeur, sans emploi	100 000 habitants	100 000 habitants	0	Célibataire	Sans enfant	Amateur	3 ans	3 ans	2 sites	Famille	0	0	Entre amis	0	0	Initiation en live	0	Plus de 50E	Plus de 50E	Plus de 50E	Plus de 50E	Entre 20 et 50E	Entre 20 et 50E	Dans un casino	0	0	0	0	0	0	Dans un casino	0	0	0	0	0	Casinos	0	0	0	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Rapido	Roulette	Blackjack	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Rapido	Paris sportifs	Paris sportifs en ligne	Roulette	Blackjack	Machines à sous	0	0	0	0	0	0	En jouant en live	En explorant différentes variantes du poker	En regardant des vidéos sur Internet	En discutant avec des joueurs	0	0	0	0	0	Texas hold'em	Omaha	Poker fermé	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Cash game	0	0	Argent réel	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	En semaine et le week-end	0	0	Moins de 10E	Moins de 10E	Oui	5	5	4	4	2	2	3	3	1	1	La psychologie, le profiling, l'empathie	0	0	Oui	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Oui	Plus de 50E	Entre 20 et 50E	Entre 2 et 3 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
Masculin	1975		La Londes-les-Maures 83	En concubinage	0		0	3	0	0	Commerçant	Commerçant ambulant		Amateur	2 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Machines à sous	0	0	0	0	0	0	0	0	0	0		Emission TV	Internet	0	0	0	0	0		Sur Internet	0	0	Entre 5 et 10E	Sur Internet	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Sit & go	0	0	Freeroll	Argent réel	0	6 fois	0	Plutôt en journée	0	Winamax	0	Non	Entre 5 et 10E	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	0	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	0	2 000 habitants	2 000 habitants	0	En concubinage	3 enfants	Amateur	2 ans	2 ans	0	Emission TV	Internet	0	Sur Internet	0	0	Initiation online	0	Entre 5 et 10E	Entre 5 et 10E	Entre 5 et 10E	Entre 5 et 10E	Non réponse	0	Sur Internet	0	0	0	0	0	0	0	0	0	0	0	0	Internet	0	0	0	0	0	0	Oui	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Machines à sous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Sit & go	0	0	Freeroll	Argent réel	0	6 fois	6 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	0	Plutôt en journée	0	Non réponse	0	Non	Non réponse	0	Non réponse	0	Non réponse	0	Non réponse	0	Non réponse	0	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	0	Entre 2 et 3 ans	35 à 44 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
Masculin	1980	Orléans		En concubinage	0		0	1	Temps complet	0		Aluminier	Bac pro	Amateur	1 an	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	0	0	Moins de 5E	Entre amis	0	0	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	0	0	0	Winamax	11	Non	Moins de 5E	Aucune	4	5	1	2	3	Confiance	Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Football 	Oui	Oui	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	0	0	0	En concubinage	1 enfant	Amateur	1 ans	1 ans	3 sites	Emission TV	0	0	Entre amis	0	0	Initiation en live	0	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Aucune	Aucune	Entre amis	0	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	0	0	0	0	0	0	Oui	Non	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	0	0	0	0	0	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	2 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	0	0	0	10 à 99E	10 à 99E	Non	4	4	5	5	1	1	2	2	3	3	La patience, la maîtrise de soi, le sérieux	0	0	Oui	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Oui	Moins de 10E	Moins de 10E	Entre 0 et 1 ans	18 à 34 ans	Moins d'un jour sur deux	Entre 0 et 1 ans
